,iso_code,continent,location,date_,new_cases_per_million,new_deaths_per_million,new_tests_per_thousand,positive_rate,people_vaccinated,population,population_density,median_age,gdp_per_capita,hospital_beds_per_thousand,life_expectancy,day_num,school_closures,date
23902,ESP,Europe,Spain,11/23/2020,553.655,10.951,2.821,0.085,5890888.0,46.754783,93.105,45.5,34272.36,2.97,83.56,297,1,2020-11-23
26382,FRA,Europe,France,11/23/2020,74.921,7.489,3.814,0.075,5890888.0,67.564251,122.578,42.0,38605.671,5.98,82.66,305,2,2020-11-23
70247,SWE,Europe,Sweden,11/23/2020,0.0,0.0,3.995,0.115,5890888.0,10.09927,24.718,41.0,46949.283,2.22,82.8,297,1,2020-11-23
70248,SWE,Europe,Sweden,11/24/2020,1709.53,0.0,3.995,0.122,5890888.0,10.09927,24.718,41.0,46949.283,2.22,82.8,298,1,2020-11-24
26383,FRA,Europe,France,11/24/2020,146.838,14.964,3.172,0.072,5890888.0,67.564251,122.578,42.0,38605.671,5.98,82.66,306,2,2020-11-24
23903,ESP,Europe,Spain,11/24/2020,261.535,11.485,2.821,0.086,5890888.0,46.754783,93.105,45.5,34272.36,2.97,83.56,298,1,2020-11-24
37043,ITA,Europe,Italy,11/24/2020,384.16,14.108,3.12,0.146,5890888.0,60.461828,205.859,47.9,35220.084,3.18,83.51,299,2,2020-11-24
19670,DEU,Europe,Germany,11/24/2020,195.383,4.44,2.821,0.061,5890888.0,83.783945,237.016,46.6,45229.245,8.0,81.33,304,1,2020-11-24
26384,FRA,Europe,France,11/25/2020,247.971,5.743,2.885,0.069,5890888.0,67.564251,122.578,42.0,38605.671,5.98,82.66,307,2,2020-11-25
37044,ITA,Europe,Italy,11/25/2020,427.576,11.941,3.804,0.141,5890888.0,60.461828,205.859,47.9,35220.084,3.18,83.51,300,2,2020-11-25
70249,SWE,Europe,Sweden,11/25/2020,490.531,14.754,3.995,0.124,5890888.0,10.09927,24.718,41.0,46949.283,2.22,82.8,299,1,2020-11-25
19671,DEU,Europe,Germany,11/25/2020,390.134,4.512,2.821,0.061,5890888.0,83.783945,237.016,46.6,45229.245,8.0,81.33,305,1,2020-11-25
23904,ESP,Europe,Spain,11/25/2020,218.63,7.892,2.821,0.082,5890888.0,46.754783,93.105,45.5,34272.36,2.97,83.56,299,1,2020-11-25
37045,ITA,Europe,Italy,11/26/2020,479.658,13.595,3.849,0.137,5890888.0,60.461828,205.859,47.9,35220.084,3.18,83.51,301,2,2020-11-26
70250,SWE,Europe,Sweden,11/26/2020,578.359,6.634,3.995,0.128,5890888.0,10.09927,24.718,41.0,46949.283,2.22,82.8,300,1,2020-11-26
23905,ESP,Europe,Spain,11/26/2020,262.839,7.208,2.821,0.079,5890888.0,46.754783,93.105,45.5,34272.36,2.97,83.56,300,1,2020-11-26
26385,FRA,Europe,France,11/26/2020,192.424,4.899,3.082,0.067,5890888.0,67.564251,122.578,42.0,38605.671,5.98,82.66,308,2,2020-11-26
19672,DEU,Europe,Germany,11/26/2020,261.995,5.132,2.821,0.061,5890888.0,83.783945,237.016,46.6,45229.245,8.0,81.33,306,1,2020-11-26
23906,ESP,Europe,Spain,11/27/2020,232.126,6.288,2.821,0.075,5890888.0,46.754783,93.105,45.5,34272.36,2.97,83.56,301,1,2020-11-27
19673,DEU,Europe,Germany,11/27/2020,248.484,4.428,2.821,0.061,5890888.0,83.783945,237.016,46.6,45229.245,8.0,81.33,307,1,2020-11-27
26386,FRA,Europe,France,11/27/2020,189.064,14.194,3.266,0.065,5890888.0,67.564251,122.578,42.0,38605.671,5.98,82.66,309,2,2020-11-27
37046,ITA,Europe,Italy,11/27/2020,468.759,13.678,3.685,0.133,5890888.0,60.461828,205.859,47.9,35220.084,3.18,83.51,302,2,2020-11-27
70251,SWE,Europe,Sweden,11/27/2020,670.742,5.842,3.995,0.125,5890888.0,10.09927,24.718,41.0,46949.283,2.22,82.8,301,1,2020-11-27
23907,ESP,Europe,Spain,11/28/2020,0.0,0.0,2.821,0.075,5890888.0,46.754783,93.105,45.5,34272.36,2.97,83.56,302,1,2020-11-28
37047,ITA,Europe,Italy,11/28/2020,435.233,11.346,3.737,0.128,5890888.0,60.461828,205.859,47.9,35220.084,3.18,83.51,303,2,2020-11-28
26387,FRA,Europe,France,11/28/2020,184.669,3.138,1.473,0.064,5890888.0,67.564251,122.578,42.0,38605.671,5.98,82.66,310,2,2020-11-28
19674,DEU,Europe,Germany,11/28/2020,165.246,2.029,2.821,0.061,5890888.0,83.783945,237.016,46.6,45229.245,8.0,81.33,308,1,2020-11-28
70252,SWE,Europe,Sweden,11/28/2020,0.0,0.0,3.995,0.124,5890888.0,10.09927,24.718,41.0,46949.283,2.22,82.8,302,1,2020-11-28
26388,FRA,Europe,France,11/29/2020,144.499,2.931,0.352,0.064,5890888.0,67.564251,122.578,42.0,38605.671,5.98,82.66,311,2,2020-11-29
70253,SWE,Europe,Sweden,11/29/2020,0.0,0.0,3.995,0.123,5890888.0,10.09927,24.718,41.0,46949.283,2.22,82.8,303,1,2020-11-29
23908,ESP,Europe,Spain,11/29/2020,0.0,0.0,2.821,0.076,5890888.0,46.754783,93.105,45.5,34272.36,2.97,83.56,303,1,2020-11-29
37048,ITA,Europe,Italy,11/29/2020,341.472,8.948,2.926,0.124,5890888.0,60.461828,205.859,47.9,35220.084,3.18,83.51,304,2,2020-11-29
19675,DEU,Europe,Germany,11/29/2020,38.158,1.492,2.821,0.093,5890888.0,83.783945,237.016,46.6,45229.245,8.0,81.33,309,1,2020-11-29
19676,DEU,Europe,Germany,11/30/2020,169.734,4.631,2.821,0.061,5890888.0,83.783945,237.016,46.6,45229.245,8.0,81.33,310,1,2020-11-30
70254,SWE,Europe,Sweden,11/30/2020,0.0,0.0,3.793,0.124,5890888.0,10.09927,24.718,41.0,46949.283,2.22,82.8,304,1,2020-11-30
23909,ESP,Europe,Spain,11/30/2020,427.315,8.577,2.821,0.07,5890888.0,46.754783,93.105,45.5,34272.36,2.97,83.56,304,1,2020-11-30
37049,ITA,Europe,Italy,11/30/2020,270.849,11.114,2.159,0.121,5890888.0,60.461828,205.859,47.9,35220.084,3.18,83.51,305,2,2020-11-30
26389,FRA,Europe,France,11/30/2020,64.442,6.053,3.543,0.064,5890888.0,67.564251,122.578,42.0,38605.671,5.98,82.66,312,2,2020-11-30
23910,ESP,Europe,Spain,12/01/2020,176.602,9.454,2.821,0.066,5890888.0,46.754783,93.105,45.5,34272.36,2.97,83.56,305,1,2020-12-01
37050,ITA,Europe,Italy,12/01/2020,319.987,12.983,3.012,0.118,5890888.0,60.461828,205.859,47.9,35220.084,3.18,83.51,306,2,2020-12-01
19677,DEU,Europe,Germany,12/01/2020,295.594,5.765,2.821,0.061,5890888.0,83.783945,237.016,46.6,45229.245,8.0,81.33,311,1,2020-12-01
70255,SWE,Europe,Sweden,12/01/2020,1745.572,0.0,3.793,0.126,5890888.0,10.09927,24.718,41.0,46949.283,2.22,82.8,305,1,2020-12-01
26390,FRA,Europe,France,12/01/2020,123.793,11.5,2.955,0.064,5890888.0,67.564251,122.578,42.0,38605.671,5.98,82.66,313,2,2020-12-01
23911,ESP,Europe,Spain,12/02/2020,199.573,5.839,2.821,0.066,5890888.0,46.754783,93.105,45.5,34272.36,2.97,83.56,306,1,2020-12-02
70256,SWE,Europe,Sweden,12/02/2020,534.692,28.814,3.793,0.129,5890888.0,10.09927,24.718,41.0,46949.283,2.22,82.8,306,1,2020-12-02
37051,ITA,Europe,Italy,12/02/2020,342.514,11.313,3.426,0.117,5890888.0,60.461828,205.859,47.9,35220.084,3.18,83.51,307,2,2020-12-02
19678,DEU,Europe,Germany,12/02/2020,277.798,5.753,2.821,0.061,5890888.0,83.783945,237.016,46.6,45229.245,8.0,81.33,312,1,2020-12-02
26391,FRA,Europe,France,12/02/2020,210.585,4.603,2.678,0.063,5890888.0,67.564251,122.578,42.0,38605.671,5.98,82.66,314,2,2020-12-02
70257,SWE,Europe,Sweden,12/03/2020,642.126,3.466,3.793,0.132,5890888.0,10.09927,24.718,41.0,46949.283,2.22,82.8,307,1,2020-12-03
37052,ITA,Europe,Italy,12/03/2020,384.027,16.424,3.639,0.113,5890888.0,60.461828,205.859,47.9,35220.084,3.18,83.51,308,2,2020-12-03
26392,FRA,Europe,France,12/03/2020,189.257,4.795,2.965,0.063,5890888.0,67.564251,122.578,42.0,38605.671,5.98,82.66,315,2,2020-12-03
23912,ESP,Europe,Spain,12/03/2020,216.598,5.433,2.821,0.064,5890888.0,46.754783,93.105,45.5,34272.36,2.97,83.56,307,1,2020-12-03
19679,DEU,Europe,Germany,12/03/2020,281.569,5.228,2.821,0.061,5890888.0,83.783945,237.016,46.6,45229.245,8.0,81.33,313,1,2020-12-03
19680,DEU,Europe,Germany,12/04/2020,190.609,5.729,2.821,0.061,5890888.0,83.783945,237.016,46.6,45229.245,8.0,81.33,314,1,2020-12-04
37053,ITA,Europe,Italy,12/04/2020,398.764,13.463,3.519,0.111,5890888.0,60.461828,205.859,47.9,35220.084,3.18,83.51,309,2,2020-12-04
23913,ESP,Europe,Spain,12/04/2020,187.04,4.577,2.821,0.063,5890888.0,46.754783,93.105,45.5,34272.36,2.97,83.56,308,1,2020-12-04
70258,SWE,Europe,Sweden,12/04/2020,620.738,5.941,3.793,0.131,5890888.0,10.09927,24.718,41.0,46949.283,2.22,82.8,308,1,2020-12-04
26393,FRA,Europe,France,12/04/2020,170.371,9.324,3.239,0.063,5890888.0,67.564251,122.578,42.0,38605.671,5.98,82.66,316,2,2020-12-04
37054,ITA,Europe,Italy,12/05/2020,348.187,10.949,3.225,0.11,5890888.0,60.461828,205.859,47.9,35220.084,3.18,83.51,310,2,2020-12-05
70259,SWE,Europe,Sweden,12/05/2020,0.0,0.0,3.793,0.132,5890888.0,10.09927,24.718,41.0,46949.283,2.22,82.8,309,1,2020-12-05
26394,FRA,Europe,France,12/05/2020,190.663,3.138,1.557,0.063,5890888.0,67.564251,122.578,42.0,38605.671,5.98,82.66,317,2,2020-12-05
23914,ESP,Europe,Spain,12/05/2020,0.0,0.0,2.821,0.065,5890888.0,46.754783,93.105,45.5,34272.36,2.97,83.56,309,1,2020-12-05
19681,DEU,Europe,Germany,12/05/2020,311.826,3.127,2.821,0.061,5890888.0,83.783945,237.016,46.6,45229.245,8.0,81.33,315,1,2020-12-05
26395,FRA,Europe,France,12/06/2020,162.053,2.575,0.391,0.063,5890888.0,67.564251,122.578,42.0,38605.671,5.98,82.66,318,2,2020-12-06
37055,ITA,Europe,Italy,12/06/2020,312.379,9.328,2.705,0.11,5890888.0,60.461828,205.859,47.9,35220.084,3.18,83.51,311,2,2020-12-06
19682,DEU,Europe,Germany,12/06/2020,130.216,1.79,2.821,0.099,5890888.0,83.783945,237.016,46.6,45229.245,8.0,81.33,316,1,2020-12-06
23915,ESP,Europe,Spain,12/06/2020,0.0,0.0,2.821,0.067,5890888.0,46.754783,93.105,45.5,34272.36,2.97,83.56,310,1,2020-12-06
70260,SWE,Europe,Sweden,12/06/2020,0.0,0.0,3.793,0.133,5890888.0,10.09927,24.718,41.0,46949.283,2.22,82.8,310,1,2020-12-06
70261,SWE,Europe,Sweden,12/07/2020,0.0,0.0,3.925,0.133,5890888.0,10.09927,24.718,41.0,46949.283,2.22,82.8,311,2,2020-12-07
37056,ITA,Europe,Italy,12/07/2020,226.242,8.733,1.839,0.109,5890888.0,60.461828,205.859,47.9,35220.084,3.18,83.51,312,2,2020-12-07
19683,DEU,Europe,Germany,12/07/2020,65.12,5.311,2.821,0.061,5890888.0,83.783945,237.016,46.6,45229.245,8.0,81.33,317,1,2020-12-07
23916,ESP,Europe,Spain,12/07/2020,378.165,8.427,2.821,0.066,5890888.0,46.754783,93.105,45.5,34272.36,2.97,83.56,311,1,2020-12-07
26396,FRA,Europe,France,12/07/2020,50.485,5.417,3.81,0.064,5890888.0,67.564251,122.578,42.0,38605.671,5.98,82.66,319,2,2020-12-07
37057,ITA,Europe,Italy,12/08/2020,245.394,10.486,2.468,0.108,5890888.0,60.461828,205.859,47.9,35220.084,3.18,83.51,313,2,2020-12-08
26397,FRA,Europe,France,12/08/2020,207.758,12.403,3.336,0.063,5890888.0,67.564251,122.578,42.0,38605.671,5.98,82.66,320,2,2020-12-08
70262,SWE,Europe,Sweden,12/08/2020,1863.501,0.0,3.925,0.137,5890888.0,10.09927,24.718,41.0,46949.283,2.22,82.8,312,2,2020-12-08
23917,ESP,Europe,Spain,12/08/2020,0.0,0.0,2.821,0.057,5890888.0,46.754783,93.105,45.5,34272.36,2.97,83.56,312,1,2020-12-08
19684,DEU,Europe,Germany,12/08/2020,349.267,6.779,2.821,0.061,5890888.0,83.783945,237.016,46.6,45229.245,8.0,81.33,318,1,2020-12-08
70263,SWE,Europe,Sweden,12/09/2020,699.159,22.675,3.925,0.142,5890888.0,10.09927,24.718,41.0,46949.283,2.22,82.8,313,2,2020-12-09
23918,ESP,Europe,Spain,12/09/2020,209.027,7.978,2.821,0.06,5890888.0,46.754783,93.105,45.5,34272.36,2.97,83.56,313,1,2020-12-09
37058,ITA,Europe,Italy,12/09/2020,210.96,8.253,1.96,0.11,5890888.0,60.461828,205.859,47.9,35220.084,3.18,83.51,314,2,2020-12-09
19685,DEU,Europe,Germany,12/09/2020,299.449,5.466,2.821,0.061,5890888.0,83.783945,237.016,46.6,45229.245,8.0,81.33,319,1,2020-12-09
26398,FRA,Europe,France,12/09/2020,217.201,4.396,3.065,0.063,5890888.0,67.564251,122.578,42.0,38605.671,5.98,82.66,321,2,2020-12-09
70264,SWE,Europe,Sweden,12/10/2020,785.7,5.743,3.925,0.147,5890888.0,10.09927,24.718,41.0,46949.283,2.22,82.8,314,2,2020-12-10
23919,ESP,Europe,Spain,12/10/2020,170.143,6.951,2.821,0.059,5890888.0,46.754783,93.105,45.5,34272.36,2.97,83.56,314,1,2020-12-10
37059,ITA,Europe,Italy,12/10/2020,281.136,14.67,2.838,0.109,5890888.0,60.461828,205.859,47.9,35220.084,3.18,83.51,315,2,2020-12-10
26399,FRA,Europe,France,12/10/2020,205.316,4.381,3.354,0.062,5890888.0,67.564251,122.578,42.0,38605.671,5.98,82.66,322,2,2020-12-10
19686,DEU,Europe,Germany,12/10/2020,390.695,7.209,2.821,0.061,5890888.0,83.783945,237.016,46.6,45229.245,8.0,81.33,320,1,2020-12-10
23920,ESP,Europe,Spain,12/11/2020,224.982,5.989,2.821,0.059,5890888.0,46.754783,93.105,45.5,34272.36,2.97,83.56,315,1,2020-12-11
70265,SWE,Europe,Sweden,12/11/2020,729.756,15.843,3.925,0.15,5890888.0,10.09927,24.718,41.0,46949.283,2.22,82.8,315,2,2020-12-11
26400,FRA,Europe,France,12/11/2020,199.647,9.295,3.737,0.062,5890888.0,67.564251,122.578,42.0,38605.671,5.98,82.66,323,2,2020-12-11
37060,ITA,Europe,Italy,12/11/2020,309.716,12.586,3.149,0.106,5890888.0,60.461828,205.859,47.9,35220.084,3.18,83.51,316,2,2020-12-11
19687,DEU,Europe,Germany,12/11/2020,324.847,6.004,2.821,0.061,5890888.0,83.783945,237.016,46.6,45229.245,8.0,81.33,321,1,2020-12-11
23921,ESP,Europe,Spain,12/12/2020,0.0,0.0,2.821,0.056,5890888.0,46.754783,93.105,45.5,34272.36,2.97,83.56,316,1,2020-12-12
26401,FRA,Europe,France,12/12/2020,206.426,2.857,1.971,0.061,5890888.0,67.564251,122.578,42.0,38605.671,5.98,82.66,324,2,2020-12-12
37061,ITA,Europe,Italy,12/12/2020,329.166,10.734,3.249,0.105,5890888.0,60.461828,205.859,47.9,35220.084,3.18,83.51,317,2,2020-12-12
19688,DEU,Europe,Germany,12/12/2020,260.098,3.975,2.821,0.061,5890888.0,83.783945,237.016,46.6,45229.245,8.0,81.33,322,1,2020-12-12
70266,SWE,Europe,Sweden,12/12/2020,0.0,0.0,3.925,0.149,5890888.0,10.09927,24.718,41.0,46949.283,2.22,82.8,316,2,2020-12-12
26402,FRA,Europe,France,12/13/2020,170.697,2.22,0.509,0.061,5890888.0,67.564251,122.578,42.0,38605.671,5.98,82.66,325,2,2020-12-13
70267,SWE,Europe,Sweden,12/13/2020,0.0,0.0,3.925,0.148,5890888.0,10.09927,24.718,41.0,46949.283,2.22,82.8,317,2,2020-12-13
37062,ITA,Europe,Italy,12/13/2020,296.667,8.005,2.526,0.105,5890888.0,60.461828,205.859,47.9,35220.084,3.18,83.51,318,2,2020-12-13
23922,ESP,Europe,Spain,12/13/2020,0.0,0.0,2.821,0.054,5890888.0,46.754783,93.105,45.5,34272.36,2.97,83.56,317,1,2020-12-13
19689,DEU,Europe,Germany,12/13/2020,175.559,2.459,2.821,0.112,5890888.0,83.783945,237.016,46.6,45229.245,8.0,81.33,323,1,2020-12-13
19690,DEU,Europe,Germany,12/14/2020,76.996,6.302,2.821,0.061,5890888.0,83.783945,237.016,46.6,45229.245,8.0,81.33,324,1,2020-12-14
70268,SWE,Europe,Sweden,12/14/2020,0.0,0.0,4.339,0.146,5890888.0,10.09927,24.718,41.0,46949.283,2.22,82.8,318,2,2020-12-14
26403,FRA,Europe,France,12/14/2020,47.244,5.565,4.882,0.061,5890888.0,67.564251,122.578,42.0,38605.671,5.98,82.66,326,2,2020-12-14
23923,ESP,Europe,Spain,12/14/2020,455.761,8.32,2.821,0.057,5890888.0,46.754783,93.105,45.5,34272.36,2.97,83.56,318,1,2020-12-14
37063,ITA,Europe,Italy,12/14/2020,198.886,8.121,1.713,0.105,5890888.0,60.461828,205.859,47.9,35220.084,3.18,83.51,319,2,2020-12-14
23924,ESP,Europe,Spain,12/15/2020,220.897,8.299,2.821,0.066,5890888.0,46.754783,93.105,45.5,34272.36,2.97,83.56,319,1,2020-12-15
19691,DEU,Europe,Germany,12/15/2020,403.717,10.861,2.821,0.061,5890888.0,83.783945,237.016,46.6,45229.245,8.0,81.33,325,3,2020-12-15
70269,SWE,Europe,Sweden,12/15/2020,2072.526,0.0,4.339,0.151,5890888.0,10.09927,24.718,41.0,46949.283,2.22,82.8,319,2,2020-12-15
26404,FRA,Europe,France,12/15/2020,172.502,11.707,4.65,0.059,5890888.0,67.564251,122.578,42.0,38605.671,5.98,82.66,327,2,2020-12-15
37064,ITA,Europe,Italy,12/15/2020,245.428,13.992,2.72,0.103,5890888.0,60.461828,205.859,47.9,35220.084,3.18,83.51,320,2,2020-12-15
70270,SWE,Europe,Sweden,12/16/2020,748.173,28.517,4.339,0.151,5890888.0,10.09927,24.718,41.0,46949.283,2.22,82.8,320,2,2020-12-16
23925,ESP,Europe,Spain,12/16/2020,236.938,4.171,2.821,0.065,5890888.0,46.754783,93.105,45.5,34272.36,2.97,83.56,320,1,2020-12-16
26405,FRA,Europe,France,12/16/2020,262.269,4.292,4.989,0.056,5890888.0,67.564251,122.578,42.0,38605.671,5.98,82.66,328,2,2020-12-16
37065,ITA,Europe,Italy,12/16/2020,290.563,11.247,3.299,0.1,5890888.0,60.461828,205.859,47.9,35220.084,3.18,83.51,321,2,2020-12-16
19692,DEU,Europe,Germany,12/16/2020,390.815,8.701,2.821,0.061,5890888.0,83.783945,237.016,46.6,45229.245,8.0,81.33,326,3,2020-12-16
26406,FRA,Europe,France,12/17/2020,272.304,3.863,5.911,0.052,5890888.0,67.564251,122.578,42.0,38605.671,5.98,82.66,329,2,2020-12-17
70271,SWE,Europe,Sweden,12/17/2020,879.37,9.011,4.339,0.152,5890888.0,10.09927,24.718,41.0,46949.283,2.22,82.8,321,2,2020-12-17
37066,ITA,Europe,Italy,12/17/2020,301.562,11.296,-0.786,0.124,5890888.0,60.461828,205.859,47.9,35220.084,3.18,83.51,322,2,2020-12-17
19693,DEU,Europe,Germany,12/17/2020,360.2,8.999,2.821,0.061,5890888.0,83.783945,237.016,46.6,45229.245,8.0,81.33,327,3,2020-12-17
23926,ESP,Europe,Spain,12/17/2020,259.46,3.871,2.821,0.067,5890888.0,46.754783,93.105,45.5,34272.36,2.97,83.56,321,1,2020-12-17
26407,FRA,Europe,France,12/18/2020,236.886,9.058,7.51,0.047,5890888.0,67.564251,122.578,42.0,38605.671,5.98,82.66,330,2,2020-12-18
37067,ITA,Europe,Italy,12/18/2020,254.723,11.148,2.974,0.122,5890888.0,60.461828,205.859,47.9,35220.084,3.18,83.51,323,2,2020-12-18
70272,SWE,Europe,Sweden,12/18/2020,955.911,9.902,4.339,0.158,5890888.0,10.09927,24.718,41.0,46949.283,2.22,82.8,322,2,2020-12-18
19694,DEU,Europe,Germany,12/18/2020,391.841,8.677,2.821,0.061,5890888.0,83.783945,237.016,46.6,45229.245,8.0,81.33,328,3,2020-12-18
23927,ESP,Europe,Spain,12/18/2020,252.701,3.187,2.821,0.068,5890888.0,46.754783,93.105,45.5,34272.36,2.97,83.56,322,1,2020-12-18
23928,ESP,Europe,Spain,12/19/2020,0.0,0.0,2.821,0.068,5890888.0,46.754783,93.105,45.5,34272.36,2.97,83.56,323,1,2020-12-19
26408,FRA,Europe,France,12/19/2020,257.947,2.797,4.975,0.044,5890888.0,67.564251,122.578,42.0,38605.671,5.98,82.66,331,2,2020-12-19
70273,SWE,Europe,Sweden,12/19/2020,0.0,0.0,4.339,0.155,5890888.0,10.09927,24.718,41.0,46949.283,2.22,82.8,323,2,2020-12-19
19695,DEU,Europe,Germany,12/19/2020,258.749,4.977,2.821,0.061,5890888.0,83.783945,237.016,46.6,45229.245,8.0,81.33,329,3,2020-12-19
37068,ITA,Europe,Italy,12/19/2020,269.674,9.146,2.914,0.121,5890888.0,60.461828,205.859,47.9,35220.084,3.18,83.51,324,2,2020-12-19
23929,ESP,Europe,Spain,12/20/2020,0.0,0.0,2.821,0.068,5890888.0,46.754783,93.105,45.5,34272.36,2.97,83.56,324,1,2020-12-20
26409,FRA,Europe,France,12/20/2020,189.434,1.939,1.748,0.043,5890888.0,67.564251,122.578,42.0,38605.671,5.98,82.66,332,2,2020-12-20
70274,SWE,Europe,Sweden,12/20/2020,0.0,0.0,4.339,0.153,5890888.0,10.09927,24.718,41.0,46949.283,2.22,82.8,324,2,2020-12-20
19696,DEU,Europe,Germany,12/20/2020,76.912,2.733,2.821,0.113,5890888.0,83.783945,237.016,46.6,45229.245,8.0,81.33,330,3,2020-12-20
37069,ITA,Europe,Italy,12/20/2020,249.777,5.822,2.273,0.12,5890888.0,60.461828,205.859,47.9,35220.084,3.18,83.51,325,2,2020-12-20
70275,SWE,Europe,Sweden,12/21/2020,0.0,0.0,3.378,0.158,5890888.0,10.09927,24.718,41.0,46949.283,2.22,82.8,325,2,2020-12-21
19697,DEU,Europe,Germany,12/21/2020,229.829,8.474,2.821,0.061,5890888.0,83.783945,237.016,46.6,45229.245,8.0,81.33,331,3,2020-12-21
23930,ESP,Europe,Spain,12/21/2020,470.818,7.144,2.821,0.068,5890888.0,46.754783,93.105,45.5,34272.36,2.97,83.56,325,1,2020-12-21
26410,FRA,Europe,France,12/21/2020,88.212,5.239,10.061,0.038,5890888.0,67.564251,122.578,42.0,38605.671,5.98,82.66,333,2,2020-12-21
37070,ITA,Europe,Italy,12/21/2020,179.766,6.864,1.454,0.121,5890888.0,60.461828,205.859,47.9,35220.084,3.18,83.51,326,2,2020-12-21
23931,ESP,Europe,Spain,12/22/2020,227.87,5.561,2.821,0.068,5890888.0,46.754783,93.105,45.5,34272.36,2.97,83.56,326,1,2020-12-22
37071,ITA,Europe,Italy,12/22/2020,220.238,10.387,2.608,0.12,5890888.0,60.461828,205.859,47.9,35220.084,3.18,83.51,327,2,2020-12-22
26411,FRA,Europe,France,12/22/2020,175.551,11.87,10.98,0.034,5890888.0,67.564251,122.578,42.0,38605.671,5.98,82.66,334,2,2020-12-22
70276,SWE,Europe,Sweden,12/22/2020,2209.962,0.0,3.378,0.168,5890888.0,10.09927,24.718,41.0,46949.283,2.22,82.8,326,2,2020-12-22
19698,DEU,Europe,Germany,12/22/2020,431.503,11.768,2.821,0.061,5890888.0,83.783945,237.016,46.6,45229.245,8.0,81.33,332,3,2020-12-22
37072,ITA,Europe,Italy,12/23/2020,230.029,9.146,3.041,0.118,5890888.0,60.461828,205.859,47.9,35220.084,3.18,83.51,328,2,2020-12-23
26412,FRA,Europe,France,12/23/2020,222.573,4.1,10.875,0.03,5890888.0,67.564251,122.578,42.0,38605.671,5.98,82.66,335,2,2020-12-23
23932,ESP,Europe,Spain,12/23/2020,264.914,3.807,2.821,0.069,5890888.0,46.754783,93.105,45.5,34272.36,2.97,83.56,327,3,2020-12-23
70277,SWE,Europe,Sweden,12/23/2020,654.404,28.319,3.378,0.171,5890888.0,10.09927,24.718,41.0,46949.283,2.22,82.8,327,2,2020-12-23
19699,DEU,Europe,Germany,12/23/2020,402.917,9.704,2.821,0.061,5890888.0,83.783945,237.016,46.6,45229.245,8.0,81.33,333,3,2020-12-23
70278,SWE,Europe,Sweden,12/24/2020,0.0,0.0,3.378,0.144,5890888.0,10.09927,24.718,41.0,46949.283,2.22,82.8,328,2,2020-12-24
23933,ESP,Europe,Spain,12/24/2020,270.817,2.695,2.821,0.069,5890888.0,46.754783,93.105,45.5,34272.36,2.97,83.56,328,3,2020-12-24
19700,DEU,Europe,Germany,12/24/2020,315.896,5.025,2.821,0.061,5890888.0,83.783945,237.016,46.6,45229.245,8.0,81.33,334,3,2020-12-24
26413,FRA,Europe,France,12/24/2020,321.442,4.307,7.489,0.028,5890888.0,67.564251,122.578,42.0,38605.671,5.98,82.66,336,2,2020-12-24
37073,ITA,Europe,Italy,12/24/2020,298.354,8.352,3.205,0.092,5890888.0,60.461828,205.859,47.9,35220.084,3.18,83.51,329,2,2020-12-24
70279,SWE,Europe,Sweden,12/25/2020,0.0,0.0,3.378,0.112,5890888.0,10.09927,24.718,41.0,46949.283,2.22,82.8,329,2,2020-12-25
23934,ESP,Europe,Spain,12/25/2020,0.0,0.0,2.821,0.059,5890888.0,46.754783,93.105,45.5,34272.36,2.97,83.56,329,3,2020-12-25
26414,FRA,Europe,France,12/25/2020,299.892,2.353,0.574,0.027,5890888.0,67.564251,122.578,42.0,38605.671,5.98,82.66,337,2,2020-12-25
19701,DEU,Europe,Germany,12/25/2020,25.542,2.984,2.821,0.061,5890888.0,83.783945,237.016,46.6,45229.245,8.0,81.33,335,3,2020-12-25
37074,ITA,Europe,Italy,12/25/2020,314.86,7.592,2.52,0.098,5890888.0,60.461828,205.859,47.9,35220.084,3.18,83.51,330,2,2020-12-25
26415,FRA,Europe,France,12/26/2020,45.779,2.161,3.298,0.028,5890888.0,67.564251,122.578,42.0,38605.671,5.98,82.66,338,2,2020-12-26
19702,DEU,Europe,Germany,12/26/2020,161.176,4.368,2.821,0.061,5890888.0,83.783945,237.016,46.6,45229.245,8.0,81.33,336,3,2020-12-26
23935,ESP,Europe,Spain,12/26/2020,0.0,0.0,2.821,0.061,5890888.0,46.754783,93.105,45.5,34272.36,2.97,83.56,330,3,2020-12-26
37075,ITA,Europe,Italy,12/26/2020,172.092,4.317,1.349,0.101,5890888.0,60.461828,205.859,47.9,35220.084,3.18,83.51,331,2,2020-12-26
70280,SWE,Europe,Sweden,12/26/2020,0.0,0.0,3.378,0.116,5890888.0,10.09927,24.718,41.0,46949.283,2.22,82.8,330,2,2020-12-26
19703,DEU,Europe,Germany,12/27/2020,147.988,4.189,2.821,0.13,23307.0,83.783945,237.016,46.6,45229.245,8.0,81.33,337,3,2020-12-27
37076,ITA,Europe,Italy,12/27/2020,147.812,5.045,0.99,0.103,7220.0,60.461828,205.859,47.9,35220.084,3.18,83.51,332,2,2020-12-27
26416,FRA,Europe,France,12/27/2020,130.572,2.561,0.711,0.028,20.0,67.564251,122.578,42.0,38605.671,5.98,82.66,339,2,2020-12-27
